onset	duration	nwb_table	epoch_name	state	label
13250.9136	0.14639999999963038	UpDownStatesTimeIntervals		UP	
13281.664	0.4727999999995518	UpDownStatesTimeIntervals		DOWN	
13282.4968	0.14239999999881547	UpDownStatesTimeIntervals		UP	
13282.7736	0.22879999999895517	UpDownStatesTimeIntervals		DOWN	
13315.1984	0.13839999999981956	UpDownStatesTimeIntervals		UP	
13344.4928	0.17360000000007858	UpDownStatesTimeIntervals		UP	
13370.5984	0.14239999999881547	UpDownStatesTimeIntervals		UP	
13408.5904	0.14400000000023283	UpDownStatesTimeIntervals		UP	
13442.3288	0.14240000000063446	UpDownStatesTimeIntervals		UP	
13524.9416	0.1415999999990163	UpDownStatesTimeIntervals		UP	
13556.7264	0.14400000000023283	UpDownStatesTimeIntervals		UP	
13580.2912	0.1640000000006694	UpDownStatesTimeIntervals		UP	
13595.624	0.15200000000004366	UpDownStatesTimeIntervals		UP	
13622.84	0.14400000000023283	UpDownStatesTimeIntervals		UP	
13645.0	20.0	SleepStates			WAKEstate
13666.0	22.0	SleepStates			NREMstate
13689.0	285.0	SleepStates			WAKEstate
13975.0	8.0	SleepStates			NREMstate
13984.0	250.0	SleepStates			WAKEstate
14235.0	11.0	SleepStates			NREMstate
14247.0	103.0	SleepStates			WAKEstate
14351.0	15.0	SleepStates			NREMstate
14367.0	14.0	SleepStates			WAKEstate
14382.0	11.0	SleepStates			NREMstate
14394.0	146.0	SleepStates			WAKEstate
14541.0	8.0	SleepStates			NREMstate
14550.0	1482.0	SleepStates			WAKEstate
16033.0	12.0	SleepStates			NREMstate
16037.7616	0.14880000000084692	UpDownStatesTimeIntervals		UP	
16038.56	0.06480000000010477	UpDownStatesTimeIntervals		DOWN	
16038.6248	0.30160000000068976	UpDownStatesTimeIntervals		UP	
16039.4504	0.1864000000005035	UpDownStatesTimeIntervals		UP	
16046.0	58.0	SleepStates			WAKEstate
16105.0	17.0	SleepStates			NREMstate
16105.1304	0.13359999999920547	UpDownStatesTimeIntervals		UP	
16105.5944	0.13760000000002037	UpDownStatesTimeIntervals		UP	
16105.916	0.042400000000270666	UpDownStatesTimeIntervals		DOWN	
16106.228	0.1040000000011787	UpDownStatesTimeIntervals		UP	
16106.9672	0.07040000000051805	UpDownStatesTimeIntervals		DOWN	
16107.0376	0.1496000000006461	UpDownStatesTimeIntervals		UP	
16109.4184	0.21680000000014843	UpDownStatesTimeIntervals		UP	
16109.8768	0.2855999999992491	UpDownStatesTimeIntervals		DOWN	
16110.4304	0.30160000000068976	UpDownStatesTimeIntervals		UP	
16111.2336	0.23279999999977008	UpDownStatesTimeIntervals		UP	
16111.7128	0.136000000000422	UpDownStatesTimeIntervals		DOWN	
16111.8488	0.34879999999975553	UpDownStatesTimeIntervals		UP	
16112.6152	0.14400000000023283	UpDownStatesTimeIntervals		UP	
16113.368	0.22639999999955762	UpDownStatesTimeIntervals		UP	
16114.4632	0.14719999999942956	UpDownStatesTimeIntervals		UP	
16115.2792	0.13359999999920547	UpDownStatesTimeIntervals		UP	
16123.0	23.0	SleepStates			WAKEstate
16147.0	139.0	SleepStates			NREMstate
16155.9392	0.2407999999995809	UpDownStatesTimeIntervals		UP	
16157.3472	0.12160000000039872	UpDownStatesTimeIntervals		UP	
16166.784	0.19440000000031432	UpDownStatesTimeIntervals		UP	
16167.1768	0.2768000000014581	UpDownStatesTimeIntervals		UP	
16167.956	0.14400000000023283	UpDownStatesTimeIntervals		UP	
16168.4752	0.12079999999878055	UpDownStatesTimeIntervals		UP	
16174.1536	0.21119999999973516	UpDownStatesTimeIntervals		UP	
16174.8168	0.11919999999918218	UpDownStatesTimeIntervals		UP	
16177.0696	0.14639999999963038	UpDownStatesTimeIntervals		UP	
16178.068	0.1368000000002212	UpDownStatesTimeIntervals		UP	
16179.8648	0.19680000000153086	UpDownStatesTimeIntervals		UP	
16180.336	0.13920000000143773	UpDownStatesTimeIntervals		DOWN	
16180.4752	0.1415999999990163	UpDownStatesTimeIntervals		UP	
16181.0824	0.127200000000812	UpDownStatesTimeIntervals		UP	
16183.252	0.2088000000003376	UpDownStatesTimeIntervals		UP	
16183.836	0.2448000000003958	UpDownStatesTimeIntervals		UP	
16184.6656	0.1584000000002561	UpDownStatesTimeIntervals		UP	
16185.5776	0.1687999999994645	UpDownStatesTimeIntervals		UP	
16189.7616	0.1455999999998312	UpDownStatesTimeIntervals		UP	
16190.4216	0.0632000000005064	UpDownStatesTimeIntervals		UP	
16191.0128	0.11599999999998545	UpDownStatesTimeIntervals		UP	
16192.076	0.13760000000002037	UpDownStatesTimeIntervals		UP	
16192.6768	0.14800000000104774	UpDownStatesTimeIntervals		UP	
16193.76	0.15200000000004366	UpDownStatesTimeIntervals		UP	
16196.0488	0.1279999999987922	UpDownStatesTimeIntervals		UP	
16196.6864	0.13919999999961874	UpDownStatesTimeIntervals		UP	
16197.4208	0.14719999999942956	UpDownStatesTimeIntervals		UP	
16197.9992	0.29279999999926076	UpDownStatesTimeIntervals		DOWN	
16198.292	0.25600000000122236	UpDownStatesTimeIntervals		UP	
16198.9096	0.13359999999920547	UpDownStatesTimeIntervals		UP	
16200.62	0.14719999999942956	UpDownStatesTimeIntervals		UP	
16201.1176	0.21919999999954598	UpDownStatesTimeIntervals		UP	
16201.4704	0.14320000000043365	UpDownStatesTimeIntervals		DOWN	
16201.6136	0.127199999998993	UpDownStatesTimeIntervals		UP	
16202.2808	0.11359999999876891	UpDownStatesTimeIntervals		UP	
16204.0632	0.13439999999900465	UpDownStatesTimeIntervals		UP	
16204.2752	0.36160000000018044	UpDownStatesTimeIntervals		DOWN	
16204.6368	0.27039999999942665	UpDownStatesTimeIntervals		UP	
16209.9664	0.16160000000127184	UpDownStatesTimeIntervals		UP	
16210.6392	0.10800000000017462	UpDownStatesTimeIntervals		UP	
16211.1256	0.16080000000147265	UpDownStatesTimeIntervals		UP	
16216.4448	0.14720000000124855	UpDownStatesTimeIntervals		UP	
16216.9808	0.12560000000121363	UpDownStatesTimeIntervals		UP	
16217.6536	0.2584000000006199	UpDownStatesTimeIntervals		UP	
16218.4808	0.14720000000124855	UpDownStatesTimeIntervals		UP	
16220.3112	0.12639999999919382	UpDownStatesTimeIntervals		UP	
16220.84	0.1319999999996071	UpDownStatesTimeIntervals		UP	
16221.1552	0.09760000000096625	UpDownStatesTimeIntervals		DOWN	
16221.7264	0.13040000000000873	UpDownStatesTimeIntervals		UP	
16226.1184	0.14240000000063446	UpDownStatesTimeIntervals		UP	
16226.824	0.14799999999922875	UpDownStatesTimeIntervals		UP	
16227.9936	0.14800000000104774	UpDownStatesTimeIntervals		UP	
16231.476	0.13040000000000873	UpDownStatesTimeIntervals		UP	
16232.0864	0.06799999999930151	UpDownStatesTimeIntervals		DOWN	
16232.3136	0.1504000000004453	UpDownStatesTimeIntervals		UP	
16233.1176	0.14320000000043365	UpDownStatesTimeIntervals		UP	
16233.4608	0.2959999999984575	UpDownStatesTimeIntervals		DOWN	
16233.7568	0.23280000000158907	UpDownStatesTimeIntervals		UP	
16243.1608	0.3808000000008178	UpDownStatesTimeIntervals		UP	
16243.8528	0.08959999999933643	UpDownStatesTimeIntervals		UP	
16244.1656	0.03440000000045984	UpDownStatesTimeIntervals		DOWN	
16244.7944	0.2503999999989901	UpDownStatesTimeIntervals		UP	
16250.0456	0.13920000000143773	UpDownStatesTimeIntervals		UP	
16250.648	0.1312000000016269	UpDownStatesTimeIntervals		UP	
16251.0912	0.22639999999955762	UpDownStatesTimeIntervals		UP	
16251.5944	0.23519999999916763	UpDownStatesTimeIntervals		UP	
16256.0112	0.11999999999898137	UpDownStatesTimeIntervals		UP	
16256.6352	0.1999999999989086	UpDownStatesTimeIntervals		UP	
16257.2064	0.12400000000161526	UpDownStatesTimeIntervals		UP	
16257.8032	0.21119999999973516	UpDownStatesTimeIntervals		UP	
16258.5152	0.1408000000010361	UpDownStatesTimeIntervals		UP	
16259.1176	0.1496000000006461	UpDownStatesTimeIntervals		UP	
16260.7952	0.13359999999920547	UpDownStatesTimeIntervals		UP	
16261.2768	0.32400000000052387	UpDownStatesTimeIntervals		UP	
16262.0496	0.14400000000023283	UpDownStatesTimeIntervals		UP	
16263.9568	0.26560000000063155	UpDownStatesTimeIntervals		UP	
16264.9752	0.20559999999932188	UpDownStatesTimeIntervals		UP	
16265.4488	0.1319999999996071	UpDownStatesTimeIntervals		UP	
16272.0192	0.12879999999859137	UpDownStatesTimeIntervals		UP	
16272.9184	0.1368000000002212	UpDownStatesTimeIntervals		UP	
16273.5208	0.06719999999950232	UpDownStatesTimeIntervals		UP	
16273.9384	0.12400000000161526	UpDownStatesTimeIntervals		DOWN	
16274.0624	0.22639999999955762	UpDownStatesTimeIntervals		UP	
16274.6328	0.8656000000009954	UpDownStatesTimeIntervals		UP	
16287.0	9.0	SleepStates			WAKEstate
16297.0	264.0	SleepStates			NREMstate
16297.6016	0.14240000000063446	UpDownStatesTimeIntervals		UP	
16297.8248	0.11199999999917054	UpDownStatesTimeIntervals		DOWN	
16298.2376	0.11279999999896972	UpDownStatesTimeIntervals		UP	
16298.9192	0.12960000000020955	UpDownStatesTimeIntervals		UP	
16299.484	0.10080000000016298	UpDownStatesTimeIntervals		UP	
16299.9032	0.1224000000001979	UpDownStatesTimeIntervals		UP	
16301.5856	0.1543999999994412	UpDownStatesTimeIntervals		UP	
16302.924	0.13599999999860302	UpDownStatesTimeIntervals		UP	
16303.6472	0.14160000000083528	UpDownStatesTimeIntervals		UP	
16306.5064	0.16079999999965366	UpDownStatesTimeIntervals		UP	
16307.3016	0.13119999999980791	UpDownStatesTimeIntervals		UP	
16307.9984	0.11520000000018626	UpDownStatesTimeIntervals		UP	
16310.7488	0.1496000000006461	UpDownStatesTimeIntervals		UP	
16311.4176	0.1224000000001979	UpDownStatesTimeIntervals		UP	
16311.5896	0.6152000000001863	UpDownStatesTimeIntervals		DOWN	
16312.2048	0.3000000000010914	UpDownStatesTimeIntervals		UP	
16319.716	0.34879999999975553	UpDownStatesTimeIntervals		DOWN	
16320.0648	0.12000000000080036	UpDownStatesTimeIntervals		UP	
16320.6424	0.14400000000023283	UpDownStatesTimeIntervals		UP	
16329.5544	0.13359999999920547	UpDownStatesTimeIntervals		UP	
16330.2968	0.245600000000195	UpDownStatesTimeIntervals		UP	
16330.9256	0.12960000000020955	UpDownStatesTimeIntervals		UP	
16332.2184	0.14400000000023283	UpDownStatesTimeIntervals		UP	
16332.7128	0.1400000000012369	UpDownStatesTimeIntervals		UP	
16333.2016	0.236799999998766	UpDownStatesTimeIntervals		UP	
16338.208	0.2232000000003609	UpDownStatesTimeIntervals		UP	
16339.32	0.1319999999996071	UpDownStatesTimeIntervals		UP	
16339.9368	0.16480000000046857	UpDownStatesTimeIntervals		UP	
16342.8176	0.11759999999958382	UpDownStatesTimeIntervals		UP	
16343.8184	0.12479999999959546	UpDownStatesTimeIntervals		UP	
16344.3376	0.18319999999948777	UpDownStatesTimeIntervals		UP	
16344.8368	0.23280000000158907	UpDownStatesTimeIntervals		UP	
16351.2968	0.1543999999994412	UpDownStatesTimeIntervals		UP	
16352.2256	0.1455999999998312	UpDownStatesTimeIntervals		UP	
16352.7584	0.2231999999985419	UpDownStatesTimeIntervals		UP	
16357.62	0.26080000000001746	UpDownStatesTimeIntervals		UP	
16358.4344	0.12559999999939464	UpDownStatesTimeIntervals		UP	
16365.2656	0.12879999999859137	UpDownStatesTimeIntervals		UP	
16365.988	0.11040000000139116	UpDownStatesTimeIntervals		UP	
16366.696	0.24879999999939173	UpDownStatesTimeIntervals		UP	
16367.504	0.33519999999953143	UpDownStatesTimeIntervals		UP	
16368.4256	0.14480000000003201	UpDownStatesTimeIntervals		UP	
16369.2592	0.2407999999995809	UpDownStatesTimeIntervals		UP	
16370.44	0.15679999999883876	UpDownStatesTimeIntervals		UP	
16372.0544	0.08879999999953725	UpDownStatesTimeIntervals		UP	
16372.556	0.2312000000001717	UpDownStatesTimeIntervals		UP	
16373.7768	0.14480000000003201	UpDownStatesTimeIntervals		UP	
16376.7744	0.1551999999992404	UpDownStatesTimeIntervals		UP	
16377.4832	0.2855999999992491	UpDownStatesTimeIntervals		UP	
16378.2584	0.09919999999874562	UpDownStatesTimeIntervals		UP	
16383.9184	0.13040000000000873	UpDownStatesTimeIntervals		UP	
16384.3928	0.20719999999710126	UpDownStatesTimeIntervals		UP	
16385.2856	0.12320000000181608	UpDownStatesTimeIntervals		UP	
16386.5024	0.2232000000003609	UpDownStatesTimeIntervals		UP	
16386.988	0.05760000000009313	UpDownStatesTimeIntervals		DOWN	
16387.0456	0.22479999999995925	UpDownStatesTimeIntervals		UP	
16387.7624	0.14719999999942956	UpDownStatesTimeIntervals		UP	
16388.4568	0.23280000000158907	UpDownStatesTimeIntervals		UP	
16388.7912	0.5600000000013097	UpDownStatesTimeIntervals		DOWN	
16400.7696	0.15120000000024447	UpDownStatesTimeIntervals		UP	
16403.76	0.1320000000014261	UpDownStatesTimeIntervals		UP	
16404.3568	0.263199999997596	UpDownStatesTimeIntervals		DOWN	
16404.62	0.13999999999941792	UpDownStatesTimeIntervals		UP	
16409.7072	0.2047999999995227	UpDownStatesTimeIntervals		UP	
16410.2928	0.13999999999941792	UpDownStatesTimeIntervals		DOWN	
16410.4328	0.13119999999980791	UpDownStatesTimeIntervals		UP	
16411.7392	0.1264000000010128	UpDownStatesTimeIntervals		UP	
16413.2424	0.127200000002631	UpDownStatesTimeIntervals		UP	
16415.9128	0.1368000000002212	UpDownStatesTimeIntervals		UP	
16416.1544	0.25760000000082073	UpDownStatesTimeIntervals		DOWN	
16416.864	0.1279999999969732	UpDownStatesTimeIntervals		UP	
16417.5216	0.23359999999956926	UpDownStatesTimeIntervals		UP	
16418.0872	0.19359999999869615	UpDownStatesTimeIntervals		UP	
16420.4504	0.14079999999739812	UpDownStatesTimeIntervals		UP	
16421.0032	0.23280000000158907	UpDownStatesTimeIntervals		DOWN	
16421.236	0.2183999999979278	UpDownStatesTimeIntervals		UP	
16423.4128	0.15120000000024447	UpDownStatesTimeIntervals		UP	
16424.1328	0.12960000000020955	UpDownStatesTimeIntervals		UP	
16425.1632	0.1264000000010128	UpDownStatesTimeIntervals		UP	
16427.8544	0.12879999999859137	UpDownStatesTimeIntervals		UP	
16428.4336	0.236799999998766	UpDownStatesTimeIntervals		UP	
16428.8568	0.15279999999984284	UpDownStatesTimeIntervals		DOWN	
16429.0096	0.12639999999737483	UpDownStatesTimeIntervals		UP	
16446.7592	0.15120000000024447	UpDownStatesTimeIntervals		UP	
16447.7224	0.14320000000225264	UpDownStatesTimeIntervals		UP	
16448.2984	0.2007999999987078	UpDownStatesTimeIntervals		UP	
16449.0392	0.26080000000001746	UpDownStatesTimeIntervals		UP	
16449.656	0.2080000000023574	UpDownStatesTimeIntervals		DOWN	
16450.3	0.21120000000155414	UpDownStatesTimeIntervals		UP	
16454.7952	0.19840000000112923	UpDownStatesTimeIntervals		UP	
16455.364	0.12399999999979627	UpDownStatesTimeIntervals		UP	
16456.3352	0.0864000000001397	UpDownStatesTimeIntervals		DOWN	
16456.4216	0.23119999999835272	UpDownStatesTimeIntervals		UP	
16460.0632	0.15759999999863794	UpDownStatesTimeIntervals		UP	
16460.6952	0.144800000001851	UpDownStatesTimeIntervals		UP	
16463.576	0.13439999999900465	UpDownStatesTimeIntervals		UP	
16464.5144	0.14400000000023283	UpDownStatesTimeIntervals		UP	
16465.0496	0.12800000000061118	UpDownStatesTimeIntervals		UP	
16465.7528	0.13440000000264263	UpDownStatesTimeIntervals		UP	
16466.4368	0.13360000000102445	UpDownStatesTimeIntervals		UP	
16468.0008	0.12959999999657157	UpDownStatesTimeIntervals		UP	
16468.756	0.236799999998766	UpDownStatesTimeIntervals		UP	
16469.5136	0.2816000000020722	UpDownStatesTimeIntervals		UP	
16470.0352	0.15680000000065775	UpDownStatesTimeIntervals		UP	
16470.6704	0.14719999999942956	UpDownStatesTimeIntervals		UP	
16470.9096	0.5760000000009313	UpDownStatesTimeIntervals		DOWN	
16471.4856	0.18879999999990105	UpDownStatesTimeIntervals		UP	
16472.828	0.18000000000029104	UpDownStatesTimeIntervals		UP	
16473.4008	0.1408000000010361	UpDownStatesTimeIntervals		UP	
16473.7632	0.15120000000024447	UpDownStatesTimeIntervals		DOWN	
16474.3984	0.12880000000222935	UpDownStatesTimeIntervals		UP	
16478.8176	0.13839999999981956	UpDownStatesTimeIntervals		UP	
16479.872	0.16560000000026776	UpDownStatesTimeIntervals		UP	
16484.3944	0.2583999999988009	UpDownStatesTimeIntervals		UP	
16485.1544	0.1543999999994412	UpDownStatesTimeIntervals		UP	
16485.3776	0.1680000000014843	UpDownStatesTimeIntervals		DOWN	
16486.128	0.13599999999860302	UpDownStatesTimeIntervals		UP	
16494.0392	0.14240000000063446	UpDownStatesTimeIntervals		UP	
16495.0312	0.16719999999986612	UpDownStatesTimeIntervals		UP	
16496.228	0.1455999999998312	UpDownStatesTimeIntervals		UP	
16496.7736	0.20160000000032596	UpDownStatesTimeIntervals		DOWN	
16496.9752	0.1408000000010361	UpDownStatesTimeIntervals		UP	
16499.4472	0.2536000000000058	UpDownStatesTimeIntervals		UP	
16500.336	0.19360000000233413	UpDownStatesTimeIntervals		UP	
16500.8592	0.09519999999974971	UpDownStatesTimeIntervals		UP	
16501.4208	0.13839999999981956	UpDownStatesTimeIntervals		UP	
16501.8584	0.23919999999998254	UpDownStatesTimeIntervals		UP	
16503.4256	0.31999999999970896	UpDownStatesTimeIntervals		UP	
16504.4088	0.15359999999782303	UpDownStatesTimeIntervals		UP	
16505.1096	0.13119999999980791	UpDownStatesTimeIntervals		UP	
16505.6712	0.16240000000107102	UpDownStatesTimeIntervals		UP	
16506.1536	0.16319999999905122	UpDownStatesTimeIntervals		UP	
16510.244	0.23359999999956926	UpDownStatesTimeIntervals		UP	
16511.2128	0.14240000000063446	UpDownStatesTimeIntervals		UP	
16512.2544	0.13119999999980791	UpDownStatesTimeIntervals		UP	
16512.988	0.12960000000020955	UpDownStatesTimeIntervals		UP	
16520.228	0.15760000000227592	UpDownStatesTimeIntervals		UP	
16520.8328	0.26160000000163564	UpDownStatesTimeIntervals		UP	
16521.3824	0.18879999999990105	UpDownStatesTimeIntervals		UP	
16522.2288	0.12080000000059954	UpDownStatesTimeIntervals		UP	
16523.8928	0.11199999999735155	UpDownStatesTimeIntervals		UP	
16524.5856	0.14640000000144937	UpDownStatesTimeIntervals		UP	
16525.3584	0.30719999999928405	UpDownStatesTimeIntervals		UP	
16527.4568	0.14319999999861466	UpDownStatesTimeIntervals		UP	
16528.228	0.1775999999990745	UpDownStatesTimeIntervals		UP	
16541.6376	0.2264000000031956	UpDownStatesTimeIntervals		UP	
16542.8208	0.13359999999738648	UpDownStatesTimeIntervals		UP	
16543.8984	0.13280000000304426	UpDownStatesTimeIntervals		UP	
16544.42	0.09520000000338769	UpDownStatesTimeIntervals		UP	
16544.9456	0.1496000000006461	UpDownStatesTimeIntervals		UP	
16545.52	0.09279999999853317	UpDownStatesTimeIntervals		UP	
16550.2928	0.10720000000219443	UpDownStatesTimeIntervals		UP	
16550.6192	0.3631999999997788	UpDownStatesTimeIntervals		UP	
16551.4864	0.12639999999737483	UpDownStatesTimeIntervals		UP	
16552.3288	0.136000000002241	UpDownStatesTimeIntervals		UP	
16552.5608	0.18720000000030268	UpDownStatesTimeIntervals		DOWN	
16552.9536	0.21600000000034925	UpDownStatesTimeIntervals		UP	
16554.0984	0.15120000000024447	UpDownStatesTimeIntervals		UP	
16554.6104	0.10879999999815482	UpDownStatesTimeIntervals		UP	
16555.2656	0.14719999999942956	UpDownStatesTimeIntervals		UP	
16556.0296	0.1503999999986263	UpDownStatesTimeIntervals		UP	
16560.7656	0.1592000000018743	UpDownStatesTimeIntervals		UP	
16562.0	8.0	SleepStates			WAKEstate
16571.0	81.0	SleepStates			NREMstate
16571.8416	0.21519999999873107	UpDownStatesTimeIntervals		UP	
16572.3376	0.11600000000180444	UpDownStatesTimeIntervals		UP	
16573.0784	0.1488000000026659	UpDownStatesTimeIntervals		UP	
16573.9536	0.1408000000010361	UpDownStatesTimeIntervals		UP	
16578.9696	0.1768000000010943	UpDownStatesTimeIntervals		UP	
16579.3352	0.4239999999990687	UpDownStatesTimeIntervals		DOWN	
16580.2112	0.2511999999987893	UpDownStatesTimeIntervals		UP	
16584.168	0.16639999999824795	UpDownStatesTimeIntervals		UP	
16584.7256	0.12479999999777647	UpDownStatesTimeIntervals		UP	
16584.9144	0.4903999999987718	UpDownStatesTimeIntervals		DOWN	
16586.052	0.17039999999906286	UpDownStatesTimeIntervals		UP	
16586.5392	0.11200000000098953	UpDownStatesTimeIntervals		DOWN	
16586.6512	0.29360000000087894	UpDownStatesTimeIntervals		UP	
16587.44	0.1640000000006694	UpDownStatesTimeIntervals		UP	
16593.2088	0.12480000000141445	UpDownStatesTimeIntervals		UP	
16593.7464	0.19359999999869615	UpDownStatesTimeIntervals		UP	
16594.1888	0.16560000000026776	UpDownStatesTimeIntervals		DOWN	
16594.552	0.1264000000010128	UpDownStatesTimeIntervals		UP	
16595.02	0.10640000000057626	UpDownStatesTimeIntervals		UP	
16596.2096	0.13760000000183936	UpDownStatesTimeIntervals		UP	
16597.048	0.136000000002241	UpDownStatesTimeIntervals		DOWN	
16597.3136	0.13999999999941792	UpDownStatesTimeIntervals		UP	
16597.552	0.1320000000014261	UpDownStatesTimeIntervals		DOWN	
16598.1992	0.15120000000024447	UpDownStatesTimeIntervals		UP	
16606.4072	0.14799999999740976	UpDownStatesTimeIntervals		UP	
16606.8696	0.13839999999981956	UpDownStatesTimeIntervals		UP	
16607.5408	0.1368000000002212	UpDownStatesTimeIntervals		UP	
16610.3024	0.13520000000062282	UpDownStatesTimeIntervals		UP	
16610.8936	0.12080000000059954	UpDownStatesTimeIntervals		UP	
16611.3736	0.26000000000203727	UpDownStatesTimeIntervals		UP	
16613.5368	0.1279999999969732	UpDownStatesTimeIntervals		UP	
16614.8184	0.14640000000144937	UpDownStatesTimeIntervals		UP	
16615.3752	0.09840000000258442	UpDownStatesTimeIntervals		UP	
16615.8488	0.21840000000156579	UpDownStatesTimeIntervals		UP	
16616.9232	0.13759999999820138	UpDownStatesTimeIntervals		UP	
16620.132	0.04399999999805004	UpDownStatesTimeIntervals		DOWN	
16620.176	0.10480000000097789	UpDownStatesTimeIntervals		UP	
16620.8744	0.1231999999981781	UpDownStatesTimeIntervals		UP	
16621.736	0.12960000000020955	UpDownStatesTimeIntervals		UP	
16622.3272	0.23519999999916763	UpDownStatesTimeIntervals		UP	
16622.6672	0.07920000000012806	UpDownStatesTimeIntervals		DOWN	
16623.1536	0.2143999999971129	UpDownStatesTimeIntervals		UP	
16623.5808	0.3087999999988824	UpDownStatesTimeIntervals		DOWN	
16623.8896	0.144800000001851	UpDownStatesTimeIntervals		UP	
16624.3552	0.11119999999937136	UpDownStatesTimeIntervals		DOWN	
16624.772	0.12800000000061118	UpDownStatesTimeIntervals		UP	
16625.304	0.1176000000014028	UpDownStatesTimeIntervals		UP	
16625.816	0.32560000000012224	UpDownStatesTimeIntervals		DOWN	
16627.3456	0.14240000000063446	UpDownStatesTimeIntervals		UP	
16628.084	0.1455999999998312	UpDownStatesTimeIntervals		UP	
16629.1096	0.2504000000008091	UpDownStatesTimeIntervals		UP	
16632.324	0.13999999999941792	UpDownStatesTimeIntervals		UP	
16632.7288	0.0959999999977299	UpDownStatesTimeIntervals		DOWN	
16632.8248	0.23919999999998254	UpDownStatesTimeIntervals		UP	
16633.5296	0.12559999999939464	UpDownStatesTimeIntervals		UP	
16642.6952	0.22960000000239233	UpDownStatesTimeIntervals		UP	
16643.26	0.23440000000118744	UpDownStatesTimeIntervals		UP	
16643.804	0.13119999999980791	UpDownStatesTimeIntervals		UP	
16645.4712	0.13920000000143773	UpDownStatesTimeIntervals		UP	
16645.6744	0.10959999999977299	UpDownStatesTimeIntervals		DOWN	
16646.4272	0.12800000000061118	UpDownStatesTimeIntervals		UP	
16653.0	11.0	SleepStates			WAKEstate
16665.0	47.0	SleepStates			NREMstate
16672.3184	0.2128000000011525	UpDownStatesTimeIntervals		UP	
16673.3824	0.21600000000034925	UpDownStatesTimeIntervals		DOWN	
16673.5984	0.1320000000014261	UpDownStatesTimeIntervals		UP	
16674.5472	0.1584000000002561	UpDownStatesTimeIntervals		UP	
16675.4816	0.13999999999941792	UpDownStatesTimeIntervals		UP	
16676.2048	0.20639999999912106	UpDownStatesTimeIntervals		UP	
16676.6544	0.1959999999999127	UpDownStatesTimeIntervals		UP	
16678.38	0.16639999999824795	UpDownStatesTimeIntervals		UP	
16678.9616	0.21199999999953434	UpDownStatesTimeIntervals		UP	
16679.7136	0.21840000000156579	UpDownStatesTimeIntervals		UP	
16680.3272	0.13520000000062282	UpDownStatesTimeIntervals		UP	
16680.9384	0.15520000000105938	UpDownStatesTimeIntervals		UP	
16681.4952	0.11679999999978463	UpDownStatesTimeIntervals		UP	
16682.1096	0.14240000000063446	UpDownStatesTimeIntervals		UP	
16694.26	0.13760000000183936	UpDownStatesTimeIntervals		UP	
16695.2664	0.14879999999902793	UpDownStatesTimeIntervals		UP	
16695.9144	0.13039999999818974	UpDownStatesTimeIntervals		UP	
16696.4096	0.09600000000136788	UpDownStatesTimeIntervals		UP	
16702.1336	0.1463999999978114	UpDownStatesTimeIntervals		UP	
16702.344	0.46080000000074506	UpDownStatesTimeIntervals		DOWN	
16702.8048	0.2495999999991909	UpDownStatesTimeIntervals		UP	
16703.3688	0.21199999999953434	UpDownStatesTimeIntervals		UP	
16704.1768	0.20239999999830616	UpDownStatesTimeIntervals		UP	
16704.716	0.13439999999900465	UpDownStatesTimeIntervals		UP	
16706.032	0.153600000001461	UpDownStatesTimeIntervals		UP	
16709.6832	0.26000000000203727	UpDownStatesTimeIntervals		UP	
16710.18	0.15279999999984284	UpDownStatesTimeIntervals		UP	
16713.0	22.0	SleepStates			WAKEstate
