onset	duration	nwb_table	visited_arm	epoch_name	behavioral_paradigm	environment	manipulation	peak_time	peak_normed_power	peak_frequencies	ripple_durations	peak_amplitudes	label
6831.0	1.0	SleepStates											QWake_ThDt
6831.0	1.0	SleepStates											QWake_noRipples_ThDt
6834.0	20.0	SleepStates											QWake_ThDt
6834.0	20.0	SleepStates											QWake_noRipples_ThDt
6834.8408	0.02080000000023574	RippleTimeIntervals						6834.8512	5.740194851901403	124.27172108489981	0.02080000000023574	1982.6296690426802	
6844.098400000001	0.030399999999644933	RippleTimeIntervals						6844.1184	4.421290772834999	179.31331252757718	0.030399999999644933	994.9012627087843	
6854.8192	0.06960000000071886	RippleTimeIntervals						6854.848	8.81590479555512	155.21037600831895	0.06960000000071886	1522.6795766247742	
6857.0	1.0	SleepStates											WAKEtheta_ThDt
6859.0	0.0	SleepStates											QWake_ThDt
6859.0	0.0	SleepStates											QWake_noRipples_ThDt
6860.0	7.0	SleepStates											WAKEtheta_ThDt
6868.0	8.0	SleepStates											QWake_ThDt
6868.0	8.0	SleepStates											QWake_noRipples_ThDt
6874.0	1.0	SleepStates											WAKEtheta_ThDt
6875.913600000001	0.0455999999994674	RippleTimeIntervals						6875.9264	8.772761531398025	167.66787621216673	0.0455999999994674	1742.0654183490888	
6877.0	0.0	SleepStates											WAKEtheta_ThDt
6878.0	4.0	SleepStates											QWake_ThDt
6878.0	4.0	SleepStates											QWake_noRipples_ThDt
6879.0	0.0	SleepStates											WAKEtheta_ThDt
6882.0	16.0	SleepStates											WAKEtheta_ThDt
6890.0	0.0	SleepStates											QWake_ThDt
6890.0	0.0	SleepStates											QWake_noRipples_ThDt
6893.0	0.0	SleepStates											QWake_ThDt
6893.0	0.0	SleepStates											QWake_noRipples_ThDt
6899.0	0.0	SleepStates											QWake_ThDt
6899.0	0.0	SleepStates											QWake_noRipples_ThDt
6901.0	8.0	SleepStates											QWake_ThDt
6901.0	8.0	SleepStates											QWake_noRipples_ThDt
6901.0	1.0	SleepStates											WAKEtheta_ThDt
6911.0	4.0	SleepStates											QWake_ThDt
6911.0	4.0	SleepStates											QWake_noRipples_ThDt
6911.0	0.0	SleepStates											WAKEtheta_ThDt
6916.0	7.0	SleepStates											WAKEtheta_ThDt
6925.0	3.0	SleepStates											QWake_ThDt
6925.0	3.0	SleepStates											QWake_noRipples_ThDt
6928.0	9.0	SleepStates											WAKEtheta_ThDt
6931.716	0.02639999999973952	RippleTimeIntervals						6931.7352	8.058532439377554	155.8839599655894	0.02639999999973952	1823.5573024436783	
6932.956	0.021600000000034925	RippleTimeIntervals						6932.9704	4.004070493714334	165.39399388265844	0.021600000000034925	1183.728944908348	
6936.0	11.0	SleepStates											QWake_ThDt
6936.0	11.0	SleepStates											QWake_noRipples_ThDt
6939.0	1.0	SleepStates											WAKEtheta_ThDt
6948.0	11.0	SleepStates											WAKEtheta_ThDt
6951.0	1.0	SleepStates											WAKEtheta
6953.0	20.0	SleepStates											WAKEnontheta
6961.0	3.0	SleepStates											WAKEtheta_ThDt
6965.0	2.0	SleepStates											QWake_ThDt
6965.0	2.0	SleepStates											QWake_noRipples_ThDt
6970.0	21.0	SleepStates											WAKEtheta_ThDt
6974.0	2.0	SleepStates											WAKEtheta
6977.0	101.0	SleepStates											WAKEnontheta
6977.0	0.0	SleepStates											QWake_ThDt
6977.0	0.0	SleepStates											QWake_noRipples_ThDt
6983.0	0.0	SleepStates											QWake_ThDt
6983.0	0.0	SleepStates											QWake_noRipples_ThDt
6989.0	0.0	SleepStates											QWake_ThDt
6989.0	0.0	SleepStates											QWake_noRipples_ThDt
6991.4400000000005	0.031199999999444117	RippleTimeIntervals						6991.4568	7.6436496032847705	154.6985021132568	0.031199999999444117	1603.2131299957493	
6992.0	1.0	SleepStates											QWake_ThDt
6992.0	1.0	SleepStates											QWake_noRipples_ThDt
6995.0	1.0	SleepStates											QWake_ThDt
6995.0	1.0	SleepStates											QWake_noRipples_ThDt
6997.0	0.0	SleepStates											WAKEtheta_ThDt
6998.0	0.0	SleepStates											QWake_ThDt
6998.0	0.0	SleepStates											QWake_noRipples_ThDt
6998.294400000001	0.08479999999963184	RippleTimeIntervals						6998.3288	9.34784152021304	147.38011264007105	0.08479999999963184	1696.225122631557	
6999.0	1.0	SleepStates											WAKEtheta_ThDt
7000.0	5.0	SleepStates											QWake_ThDt
7000.0	5.0	SleepStates											QWake_noRipples_ThDt
7001.5936	0.06480000000010477	RippleTimeIntervals						7001.6488	5.168660913810433	154.87278829297196	0.06480000000010477	1482.124641919388	
7002.0488000000005	0.021600000000034925	RippleTimeIntervals						7002.059200000001	7.970684247988771	156.14980447514756	0.021600000000034925	1641.6263232833492	
7002.8576	0.03279999999995198	RippleTimeIntervals						7002.872	15.495120669297966	166.90867152254089	0.03279999999995198	2022.922351987209	
7002.9544000000005	0.07520000000022264	RippleTimeIntervals						7003.0088000000005	8.634635213876594	150.51466300499314	0.07520000000022264	1793.537810837634	
7003.0	0.0	SleepStates											WAKEtheta_ThDt
7004.4256000000005	0.027199999999538704	RippleTimeIntervals						7004.439200000001	7.685381582065964	170.81302555686105	0.027199999999538704	1461.3188917566968	
7005.0	1.0	SleepStates											WAKEtheta_ThDt
7007.0	2.0	SleepStates											QWake_ThDt
7007.0	2.0	SleepStates											QWake_noRipples_ThDt
7009.168000000001	0.05279999999947904	RippleTimeIntervals						7009.184	9.299089637479383	155.29428649886177	0.05279999999947904	1780.438953317973	
7011.0	6.0	SleepStates											QWake_ThDt
7011.0	6.0	SleepStates											QWake_noRipples_ThDt
7019.0	3.0	SleepStates											WAKEtheta_ThDt
7019.0	0.0	SleepStates											QWake_ThDt
7019.0	0.0	SleepStates											QWake_noRipples_ThDt
7025.0	1.0	SleepStates											QWake_ThDt
7025.0	1.0	SleepStates											QWake_noRipples_ThDt
7025.0584	0.04480000000057771	RippleTimeIntervals						7025.072	6.367226709368638	150.7302514117279	0.04480000000057771	1726.6835325096201	
7028.0392	0.03600000000005821	RippleTimeIntervals						7028.0672	5.082071808821168	151.26014802643897	0.03600000000005821	1308.5806222115357	
7029.0	4.0	SleepStates											WAKEtheta_ThDt
7033.0	0.0	SleepStates											QWake_ThDt
7033.0	0.0	SleepStates											QWake_noRipples_ThDt
7033.6296	0.028800000000046566	RippleTimeIntervals						7033.648	10.203096023194206	167.00571119803885	0.028800000000046566	2059.7585792284713	
7035.0	0.0	SleepStates											WAKEtheta_ThDt
7037.986400000001	0.051199999999880674	RippleTimeIntervals						7038.0184	8.34497430541769	160.86244045695426	0.051199999999880674	1657.112009819751	
7038.0	0.0	SleepStates											QWake_ThDt
7038.0	0.0	SleepStates											QWake_noRipples_ThDt
7038.185600000001	0.06559999999990396	RippleTimeIntervals						7038.2384	9.483672156289588	162.92940162503785	0.06559999999990396	1853.5784270379834	
7039.0	4.0	SleepStates											WAKEtheta_ThDt
7044.0	1.0	SleepStates											QWake_ThDt
7044.0	1.0	SleepStates											QWake_noRipples_ThDt
7046.400000000001	0.034399999999550346	RippleTimeIntervals						7046.408	6.050541297982594	150.82045089289423	0.034399999999550346	1678.2231459923014	
7047.0	0.0	SleepStates											QWake_ThDt
7047.0	0.0	SleepStates											QWake_noRipples_ThDt
7048.0	1.0	SleepStates											WAKEtheta_ThDt
7051.0	3.0	SleepStates											WAKEtheta_ThDt
7055.0	5.0	SleepStates											QWake_ThDt
7055.0	5.0	SleepStates											QWake_noRipples_ThDt
7055.797600000001	0.025599999999940337	RippleTimeIntervals						7055.8096000000005	4.270240233373036	158.10816472561618	0.025599999999940337	843.5192221445426	
7062.0	3.0	SleepStates											QWake_ThDt
7062.0	3.0	SleepStates											QWake_noRipples_ThDt
7063.0	6.0	SleepStates											WAKEtheta_ThDt
7068.0	0.0	SleepStates											QWake_ThDt
7068.0	0.0	SleepStates											QWake_noRipples_ThDt
7070.0	0.0	SleepStates											QWake_ThDt
7070.0	0.0	SleepStates											QWake_noRipples_ThDt
7071.0	20.0	SleepStates											WAKEtheta_ThDt
7074.0	0.0	SleepStates											QWake_ThDt
7074.0	0.0	SleepStates											QWake_noRipples_ThDt
7079.0	7.0	SleepStates											WAKEtheta
7087.0	17.0	SleepStates											WAKEnontheta
7091.0	4.0	SleepStates											QWake_ThDt
7091.0	4.0	SleepStates											QWake_noRipples_ThDt
7093.3912	0.023200000000542786	RippleTimeIntervals						7093.408	6.071164494280858	148.929716903627	0.023200000000542786	1745.1391494617321	
7094.0848000000005	0.05519999999978609	RippleTimeIntervals						7094.124000000001	11.145096400157378	159.49346981509436	0.05519999999978609	1681.2605738530835	
7096.0	6.0	SleepStates											WAKEtheta_ThDt
7103.0	1.0	SleepStates											QWake_ThDt
7103.0	1.0	SleepStates											QWake_noRipples_ThDt
7103.0248	0.07040000000051805	RippleTimeIntervals						7103.0776000000005	4.173190895722643	182.6738725996939	0.07040000000051805	1088.4682059456338	
7105.0	7.0	SleepStates											NREMstate
7106.0	1.0	SleepStates											NREM_ThDt
7106.0	1.0	SleepStates											NREM_noRipples_ThDt
7109.2168	0.028800000000046566	RippleTimeIntervals						7109.2312	8.314659798281953	134.9778588847196	0.028800000000046566	1859.6167938472995	
7109.486400000001	0.09040000000004511	RippleTimeIntervals						7109.5544	9.398341405590955	161.83116125324844	0.09040000000004511	2033.8528965781127	
7110.0	0.0	SleepStates											NREM_ThDt
7110.0	0.0	SleepStates											NREM_noRipples_ThDt
7110.801600000001	0.023999999999432475	RippleTimeIntervals						7110.812	6.9453015188748015	162.41322107266487	0.023999999999432475	1484.5215281070182	
7112.019200000001	0.02959999999984575	RippleTimeIntervals						7112.0328	7.131469017856681	147.0182262008076	0.02959999999984575	1818.527962383581	
7113.0	191.0	SleepStates											WAKEstate
7113.0	151.0	SleepStates											WAKEnontheta
7113.0	12.0	SleepStates											WAKEtheta_ThDt
7119.0	0.0	SleepStates											QWake_ThDt
7119.0	0.0	SleepStates											QWake_noRipples_ThDt
7124.0	0.0	SleepStates											QWake_ThDt
7124.0	0.0	SleepStates											QWake_noRipples_ThDt
7126.0	2.0	SleepStates											QWake_ThDt
7126.0	2.0	SleepStates											QWake_noRipples_ThDt
7127.0	19.0	SleepStates											WAKEtheta_ThDt
7148.0	3.0	SleepStates											QWake_ThDt
7148.0	3.0	SleepStates											QWake_noRipples_ThDt
7148.0	0.0	SleepStates											WAKEtheta_ThDt
7150.160800000001	0.02959999999984575	RippleTimeIntervals						7150.176	12.070317243605892	149.9538789793646	0.02959999999984575	1822.5050756055105	
7151.0	10.0	SleepStates											WAKEtheta_ThDt
7155.0	1.0	SleepStates											QWake_ThDt
7155.0	1.0	SleepStates											QWake_noRipples_ThDt
7160.0	0.0	SleepStates											QWake_ThDt
7160.0	0.0	SleepStates											QWake_noRipples_ThDt
7162.0	0.0	SleepStates											QWake_ThDt
7162.0	0.0	SleepStates											QWake_noRipples_ThDt
7163.0	1.0	SleepStates											WAKEtheta_ThDt
7166.0	10.0	SleepStates											WAKEtheta_ThDt
7166.0	1.0	SleepStates											QWake_ThDt
7166.0	1.0	SleepStates											QWake_noRipples_ThDt
7169.0	0.0	SleepStates											QWake_ThDt
7169.0	0.0	SleepStates											QWake_noRipples_ThDt
7177.0	5.0	SleepStates											QWake_ThDt
7177.0	5.0	SleepStates											QWake_noRipples_ThDt
7178.76	0.04399999999986903	RippleTimeIntervals						7178.7824	6.1178145677231255	145.8441202220451	0.04399999999986903	1576.8360465936141	
7181.0	10.0	SleepStates											WAKEtheta_ThDt
7181.3784000000005	0.02959999999984575	RippleTimeIntervals						7181.3928000000005	8.47946669002593	172.60233752286177	0.02959999999984575	1534.3554070363805	
7184.092000000001	0.03600000000005821	RippleTimeIntervals						7184.1088	8.72919394507982	171.6327102352643	0.03600000000005821	1456.98949869328	
7184.3872	0.023200000000542786	RippleTimeIntervals						7184.400000000001	10.834756658908173	151.69527900880522	0.023200000000542786	2472.0404523154552	
7191.0	5.0	SleepStates											QWake_ThDt
7191.0	5.0	SleepStates											QWake_noRipples_ThDt
7196.0	4.0	SleepStates											WAKEtheta_ThDt
7202.0	2.0	SleepStates											QWake_ThDt
7202.0	2.0	SleepStates											QWake_noRipples_ThDt
7206.0	5.0	SleepStates											WAKEtheta_ThDt
7212.0	1.0	SleepStates											QWake_ThDt
7212.0	1.0	SleepStates											QWake_noRipples_ThDt
7213.0	1.0	SleepStates											WAKEtheta_ThDt
7215.0	4.0	SleepStates											QWake_ThDt
7215.0	4.0	SleepStates											QWake_noRipples_ThDt
7216.0	0.0	SleepStates											WAKEtheta_ThDt
7219.0	2.0	SleepStates											WAKEtheta_ThDt
7222.0	0.0	SleepStates											QWake_ThDt
7222.0	0.0	SleepStates											QWake_noRipples_ThDt
7223.0	1.0	SleepStates											WAKEtheta_ThDt
7223.551200000001	0.03839999999945576	RippleTimeIntervals						7223.5656	8.859144581648453	140.8062863409315	0.03839999999945576	1908.956286353351	
7226.0	1.0	SleepStates											QWake_ThDt
7226.0	1.0	SleepStates											QWake_noRipples_ThDt
7226.376	0.02080000000023574	RippleTimeIntervals						7226.3872	6.7353486173217965	162.7394292069081	0.02080000000023574	1460.1494097355567	
7226.592000000001	0.028000000000247383	RippleTimeIntervals						7226.606400000001	10.330505664692424	149.92020290804066	0.028000000000247383	1699.8354752770908	
7228.0	4.0	SleepStates											WAKEtheta_ThDt
7228.4912	0.03840000000036525	RippleTimeIntervals						7228.5128	8.228759060574594	163.1206265409649	0.03840000000036525	1788.467567651511	
7228.96	0.03999999999996362	RippleTimeIntervals						7228.975200000001	9.079319955231727	151.3680328384752	0.03999999999996362	1675.8173168793533	
7229.4496	0.036800000000766886	RippleTimeIntervals						7229.4616000000005	9.455021816548511	152.20067094878524	0.036800000000766886	1530.341449130878	
7232.0	3.0	SleepStates											QWake_ThDt
7232.0	3.0	SleepStates											QWake_noRipples_ThDt
7237.0	2.0	SleepStates											QWake_ThDt
7237.0	2.0	SleepStates											QWake_noRipples_ThDt
7240.0	1.0	SleepStates											WAKEtheta_ThDt
7242.0	1.0	SleepStates											QWake_ThDt
7242.0	1.0	SleepStates											QWake_noRipples_ThDt
7243.0	3.0	SleepStates											WAKEtheta_ThDt
7246.0	1.0	SleepStates											QWake_ThDt
7246.0	1.0	SleepStates											QWake_noRipples_ThDt
7248.0	6.0	SleepStates											WAKEtheta_ThDt
7249.0	0.0	SleepStates											QWake_ThDt
7249.0	0.0	SleepStates											QWake_noRipples_ThDt
7252.0	1.0	SleepStates											QWake_ThDt
7252.0	1.0	SleepStates											QWake_noRipples_ThDt
7255.0	3.0	SleepStates											QWake_ThDt
7255.0	3.0	SleepStates											QWake_noRipples_ThDt
7256.0	20.0	SleepStates											WAKEtheta_ThDt
7265.0	33.0	SleepStates											WAKEtheta
7277.0	0.0	SleepStates											QWake_ThDt
7277.0	0.0	SleepStates											QWake_noRipples_ThDt
7280.0	0.0	SleepStates											WAKEtheta_ThDt
7282.0	16.0	SleepStates											WAKEtheta_ThDt
7288.0	0.0	SleepStates											QWake_ThDt
7288.0	0.0	SleepStates											QWake_noRipples_ThDt
7299.0	5.0	SleepStates											WAKEnontheta
7300.0	0.0	SleepStates											QWake_ThDt
7300.0	0.0	SleepStates											QWake_noRipples_ThDt
7301.0	2.0	SleepStates											WAKEtheta_ThDt
7302.0	0.0	SleepStates											QWake_ThDt
7302.0	0.0	SleepStates											QWake_noRipples_ThDt
7304.0	0.0	SleepStates											QWake_ThDt
7304.0	0.0	SleepStates											QWake_noRipples_ThDt
7305.0	48.0	SleepStates											NREMstate
7305.0	2.0	SleepStates											NREM_ThDt
7305.0	2.0	SleepStates											NREM_noRipples_ThDt
7305.939200000001	0.06799999999930151	RippleTimeIntervals						7305.979200000001	7.138179436676401	175.00767041548693	0.06799999999930151	1187.7047585957087	
7306.421600000001	0.027999999999337888	RippleTimeIntervals						7306.432000000001	8.499271072372578	172.1337493728199	0.027999999999337888	1390.72743875695	
7307.344	0.028800000000046566	RippleTimeIntervals						7307.3568000000005	6.729643394970279	185.08213237927396	0.028800000000046566	1524.0541171349053	
7308.479200000001	0.037599999999656575	RippleTimeIntervals						7308.500800000001	11.935020030792527	163.62566755876503	0.037599999999656575	1733.2762370985386	
7308.896000000001	0.040799999999762804	RippleTimeIntervals						7308.908	7.520618455346013	153.57607648466683	0.040799999999762804	1720.880678010258	
7309.0	2.0	SleepStates											NREM_ThDt
7309.0	2.0	SleepStates											NREM_noRipples_ThDt
7309.068	0.03760000000056607	RippleTimeIntervals						7309.092000000001	6.633750788862842	148.75581230912618	0.03760000000056607	1680.536256850322	
7313.0	5.0	SleepStates											NREM_ThDt
7313.0	5.0	SleepStates											NREM_noRipples_ThDt
7316.1408	0.03360000000066066	RippleTimeIntervals						7316.156	10.113774177534392	157.5111824968096	0.03360000000066066	1774.0317235192258	
7320.120800000001	0.04959999999937281	RippleTimeIntervals						7320.1632	7.446061132725791	153.3320919584255	0.04959999999937281	1656.178069856176	
7321.0	5.0	SleepStates											NREM_ThDt
7321.0	5.0	SleepStates											NREM_noRipples_ThDt
7323.120800000001	0.07600000000002183	RippleTimeIntervals						7323.1464000000005	9.079659680923772	149.4488490779491	0.07600000000002183	1669.9899263383509	
7323.8192	0.025600000000849832	RippleTimeIntervals						7323.8296	5.398429310066645	176.03341756887102	0.025600000000849832	1397.8961498865792	
7324.1736	0.068000000000211	RippleTimeIntervals						7324.1912	8.66575536364055	144.61359152178647	0.068000000000211	1653.2462126473079	
7324.6504	0.028000000000247383	RippleTimeIntervals						7324.664000000001	12.485094483015097	158.57134295076943	0.028000000000247383	2252.723133275943	
7327.827200000001	0.025599999999940337	RippleTimeIntervals						7327.8424	4.321436355344949	146.81935019964865	0.025599999999940337	1364.8934760768354	
7327.950400000001	0.03999999999996362	RippleTimeIntervals						7327.9800000000005	3.9927236463951554	160.5179831794151	0.03999999999996362	949.8413858277268	
7328.0	16.0	SleepStates											NREM_ThDt
7328.0	16.0	SleepStates											NREM_noRipples_ThDt
7329.298400000001	0.04159999999956199	RippleTimeIntervals						7329.3256	10.544721077539096	173.72759256818955	0.04159999999956199	1654.8745823104155	
7338.145600000001	0.023199999999633292	RippleTimeIntervals						7338.160800000001	3.509837454914155	141.5856803201033	0.023199999999633292	1087.235791973726	
7342.9344	0.0272000000004482	RippleTimeIntervals						7342.952	12.82679878718837	155.86794244064785	0.0272000000004482	2445.4693625074156	
7343.8432	0.056000000000494765	RippleTimeIntervals						7343.8808	5.458651538514793	161.35879829074628	0.056000000000494765	1308.2000772322624	
7344.6448	0.03120000000035361	RippleTimeIntervals						7344.6592	6.854847401274747	133.19757770764411	0.03120000000035361	1627.6681136496854	
7346.0	5.0	SleepStates											NREM_ThDt
7346.0	5.0	SleepStates											NREM_noRipples_ThDt
7347.9704	0.026400000000649015	RippleTimeIntervals						7347.984	7.308074256747406	155.91816630535573	0.026400000000649015	1706.8070647540471	
7348.1664	0.0727999999999156	RippleTimeIntervals						7348.2096	8.736566557843334	147.22611534931826	0.0727999999999156	1776.3939516060518	
7351.2064	0.030400000000554428	RippleTimeIntervals						7351.218400000001	3.7458097142796665	137.1798192290527	0.030400000000554428	1342.4101605967678	
7353.0	0.0	SleepStates											NREM_ThDt
7353.0	0.0	SleepStates											NREM_noRipples_ThDt
7354.0	7.0	SleepStates											WAKEstate
7354.0	7.0	SleepStates											WAKEnontheta
7354.0	2.0	SleepStates											QWake_ThDt
7354.0	2.0	SleepStates											QWake_noRipples_ThDt
7355.0	0.0	SleepStates											WAKEtheta_ThDt
7357.0	2.0	SleepStates											WAKEtheta_ThDt
7359.0	2.0	SleepStates											QWake_ThDt
7359.0	2.0	SleepStates											QWake_noRipples_ThDt
7362.0	188.0	SleepStates											NREMstate
7362.0	2.0	SleepStates											NREM_ThDt
7362.0	2.0	SleepStates											NREM_noRipples_ThDt
7362.9416	0.05520000000069558	RippleTimeIntervals						7362.964	8.967622199545287	171.54361799254838	0.05520000000069558	1448.4941642416888	
7363.8096000000005	0.04399999999986903	RippleTimeIntervals						7363.8424	5.0302607358243545	164.3832090762947	0.04399999999986903	1205.4081114474104	
7364.7192000000005	0.022399999999834108	RippleTimeIntervals						7364.7304	3.7278620656231825	148.87956678065333	0.022399999999834108	1119.2488046393596	
7366.0	8.0	SleepStates											NREM_ThDt
7366.0	8.0	SleepStates											NREM_noRipples_ThDt
7367.4672	0.0408000000006723	RippleTimeIntervals						7367.484	6.6396609962059	169.60501867251878	0.0408000000006723	1141.4907541471764	
7368.932000000001	0.07600000000002183	RippleTimeIntervals						7368.983200000001	12.753586152831712	151.1189087041891	0.07600000000002183	2295.754167524926	
7369.6328	0.02400000000034197	RippleTimeIntervals						7369.6464000000005	4.611019947231946	179.8466205312593	0.02400000000034197	856.6636082378103	
7374.8152	0.04800000000068394	RippleTimeIntervals						7374.8496000000005	10.822366361377552	167.60008069270984	0.04800000000068394	1489.0327877173581	
7374.9496	0.036800000000766886	RippleTimeIntervals						7374.964	13.245077992221168	164.41822842933382	0.036800000000766886	1894.9302858172016	
7375.4696	0.040799999999762804	RippleTimeIntervals						7375.4992	9.498907313798608	145.57247604331357	0.040799999999762804	1660.4417163850203	
7375.7880000000005	0.058399999999892316	RippleTimeIntervals						7375.8328	8.00715042090899	148.18580056156003	0.058399999999892316	1660.8856824235259	
7375.9472000000005	0.028000000000247383	RippleTimeIntervals						7375.9584	7.764112407104061	154.3723011923986	0.028000000000247383	1496.7707314626978	
7376.0	14.0	SleepStates											NREM_ThDt
7376.0	14.0	SleepStates											NREM_noRipples_ThDt
7382.652	0.03120000000035361	RippleTimeIntervals						7382.6696	6.704092184705769	158.2466350272179	0.03120000000035361	1241.7245469688887	
7385.062400000001	0.03839999999945576	RippleTimeIntervals						7385.073600000001	10.58298127167937	156.37862118466737	0.03839999999945576	1891.4888820006397	
7385.4808	0.02959999999984575	RippleTimeIntervals						7385.4928	7.032927458225357	151.77565945135703	0.02959999999984575	1504.7527711981752	
7385.939200000001	0.03839999999945576	RippleTimeIntervals						7385.953600000001	10.101898007682223	154.5769188560259	0.03839999999945576	1696.1315657405698	
7390.6944	0.05199999999967986	RippleTimeIntervals						7390.728	8.992096855959646	143.6459788990409	0.05199999999967986	1672.2980602377695	
7391.707200000001	0.03600000000005821	RippleTimeIntervals						7391.718400000001	7.8420203530766175	159.81216824826842	0.03600000000005821	1601.4770949516717	
7392.0	48.0	SleepStates											NREM_ThDt
7392.0	48.0	SleepStates											NREM_noRipples_ThDt
7397.3832	0.03679999999985739	RippleTimeIntervals						7397.3984	9.674907324423607	148.39661392453976	0.03679999999985739	1829.1117677330446	
7397.6592	0.03999999999996362	RippleTimeIntervals						7397.6808	6.544312197191229	132.46933389351324	0.03999999999996362	1692.2869155346518	
7398.232	0.032000000000152795	RippleTimeIntervals						7398.2488	5.284284419479309	145.8699479757949	0.032000000000152795	1470.537228845184	
7398.6936000000005	0.023999999999432475	RippleTimeIntervals						7398.7048	6.363563462614098	167.43164104625356	0.023999999999432475	1164.202923588544	
7401.3464	0.028000000000247383	RippleTimeIntervals						7401.3576	6.182352213113044	157.3902857005553	0.028000000000247383	1295.2321929380093	
7402.7672	0.03440000000045984	RippleTimeIntervals						7402.7784	7.940390376672497	156.41831118744054	0.03440000000045984	1483.5269637416009	
7410.595199999999	0.056000000000494765	RippleTimeIntervals						7410.619199999999	10.82475062123914	152.19173383968712	0.056000000000494765	1800.7707707239836	
7410.724799999999	0.032000000000152795	RippleTimeIntervals						7410.739199999999	8.572305045660123	148.67598132340905	0.032000000000152795	1638.153787851451	
7413.002399999999	0.03279999999995198	RippleTimeIntervals						7413.023999999999	5.939498683544455	149.56698139683263	0.03279999999995198	1367.0619930900766	
7415.613599999999	0.04160000000047148	RippleTimeIntervals						7415.643999999999	4.791040358234415	153.2041479182149	0.04160000000047148	1020.7562511040501	
7417.474399999999	0.03600000000005821	RippleTimeIntervals						7417.493599999999	8.158580004756704	152.36252747793554	0.03600000000005821	1468.1992390482455	
7423.210399999999	0.030399999999644933	RippleTimeIntervals						7423.227199999999	6.036735186936523	179.94922251070923	0.030399999999644933	1287.4165740620308	
7427.590399999999	0.05360000000018772	RippleTimeIntervals						7427.599199999999	6.87917648630078	141.6908145539171	0.05360000000018772	1985.7071686637662	
7433.711999999999	0.03440000000045984	RippleTimeIntervals						7433.727199999999	9.29516335109712	146.79764827624373	0.03440000000045984	1732.7209227466196	
7440.994399999999	0.022400000000743603	RippleTimeIntervals						7441.003199999999	6.36268836043569	140.23244251298857	0.022400000000743603	1889.991959325555	
7441.126399999999	0.03920000000016444	RippleTimeIntervals						7441.146399999999	6.787800838859462	155.12895484730353	0.03920000000016444	1409.7493882194658	
7441.887999999999	0.02080000000023574	RippleTimeIntervals						7441.899199999999	5.681465479424865	138.7188739636113	0.02080000000023574	1597.5417638078616	
7442.0	12.0	SleepStates											NREM_ThDt
7442.0	12.0	SleepStates											NREM_noRipples_ThDt
7443.135199999999	0.028000000000247383	RippleTimeIntervals						7443.148799999999	5.294909322482518	140.58941170381763	0.028000000000247383	1288.8830043920232	
7447.835999999999	0.02959999999984575	RippleTimeIntervals						7447.843999999999	5.0235846037911385	136.81612090542927	0.02959999999984575	1793.4974034370425	
7451.128799999999	0.03840000000036525	RippleTimeIntervals						7451.147999999999	6.214215876048312	158.96483597756318	0.03840000000036525	1479.3748908268435	
7453.487999999999	0.04719999999997526	RippleTimeIntervals						7453.505599999999	8.112824554457069	155.08134872200827	0.04719999999997526	1452.1379138895504	
7455.7919999999995	0.03279999999995198	RippleTimeIntervals						7455.803199999999	6.542771577626505	140.39889874219995	0.03279999999995198	1536.5295919168086	
7456.0	21.0	SleepStates											NREM_ThDt
7456.0	21.0	SleepStates											NREM_noRipples_ThDt
7460.629599999999	0.024800000000141154	RippleTimeIntervals						7460.640799999999	10.545074425447021	140.45757843621692	0.024800000000141154	2128.319223959042	
7461.638399999999	0.04640000000017608	RippleTimeIntervals						7461.652799999999	10.35143203950259	140.49256824062255	0.04640000000017608	2189.820814527542	
7469.243999999999	0.0272000000004482	RippleTimeIntervals						7469.266399999999	3.511948525331365	154.11576046763375	0.0272000000004482	1138.2651438487333	
7470.861599999999	0.022399999999834108	RippleTimeIntervals						7470.879199999999	5.773699464395667	141.74051694203547	0.022399999999834108	1608.2194526283126	
7472.652799999999	0.03120000000035361	RippleTimeIntervals						7472.667999999999	5.114944245573287	124.04087907138644	0.03120000000035361	1795.9688442746694	
7474.451999999999	0.023999999999432475	RippleTimeIntervals						7474.465599999999	8.05028938227299	153.03088708076456	0.023999999999432475	1595.1221579211847	
7479.0	1.0	SleepStates											NREM_ThDt
7479.0	1.0	SleepStates											NREM_noRipples_ThDt
7482.0	14.0	SleepStates											NREM_ThDt
7482.0	14.0	SleepStates											NREM_noRipples_ThDt
7491.347199999999	0.04239999999936117	RippleTimeIntervals						7491.382399999999	4.683936976743606	139.91224618934515	0.04239999999936117	1445.5429987944278	
7491.911199999999	0.05360000000018772	RippleTimeIntervals						7491.935199999999	7.30249066299846	137.46756668766855	0.05360000000018772	1925.7135592854472	
7494.919199999999	0.03679999999985739	RippleTimeIntervals						7494.939999999999	9.245731736493175	154.70162630848367	0.03679999999985739	1457.5931148202692	
7495.825599999999	0.023999999999432475	RippleTimeIntervals						7495.834399999999	6.537237873069628	153.64138498076076	0.023999999999432475	1350.8018178844507	
7496.719199999999	0.05040000000008149	RippleTimeIntervals						7496.740799999999	6.875203301185192	132.3900862655526	0.05040000000008149	1964.8510642591732	
7497.071999999999	0.02959999999984575	RippleTimeIntervals						7497.080799999999	8.631269814585126	167.54841571441204	0.02959999999984575	1351.0146717565585	
7498.818399999999	0.037599999999656575	RippleTimeIntervals						7498.829599999999	10.115121165103783	137.51343052602036	0.037599999999656575	2570.419524455852	
7499.0	16.0	SleepStates											NREM_ThDt
