onset	duration	nwb_table	behavioral_paradigm	manipulation	epoch_name	environment	peak_time	state	label
5794.12	0.05199999999967986	RippleTimeIntervals					5794.1528		
5797.4768	0.037599999999656575	RippleTimeIntervals					5797.4896		
5799.164	0.06559999999990396	RippleTimeIntervals					5799.1664		
5799.6152	0.023999999999432475	RippleTimeIntervals					5799.6272		
5799.9336	0.03600000000005821	RippleTimeIntervals					5799.9472		
5806.4576	0.04719999999997526	RippleTimeIntervals					5806.4704		
5806.9088	0.03920000000016444	RippleTimeIntervals					5806.912		
5807.148	0.06080000000019936	RippleTimeIntervals					5807.1824		
5808.524	0.06319999999959691	RippleTimeIntervals					5808.5256		
5810.3704	0.04719999999997526	RippleTimeIntervals					5810.388		
5810.612	0.03840000000036525	RippleTimeIntervals					5810.636		
5811.0096	0.05279999999947904	RippleTimeIntervals					5811.036		
5816.7664	0.04399999999986903	RippleTimeIntervals					5816.7944		
5828.0	42.0	SleepStates							WAKEstate
5836.6584	0.040799999999762804	RippleTimeIntervals					5836.692		
5837.9024	0.04160000000047148	RippleTimeIntervals					5837.9304		
5859.0664	0.061599999999998545	RippleTimeIntervals					5859.1048		
5869.7904	0.02959999999984575	RippleTimeIntervals					5869.804		
5870.692	0.051199999999880674	RippleTimeIntervals					5870.7048		
5871.0	86.0	SleepStates							NREMstate
5871.536	0.07439999999951397	RippleTimeIntervals					5871.5752		
5872.3368	0.03920000000016444	RippleTimeIntervals					5872.3672		
5874.7336	0.0728000000008251	RippleTimeIntervals					5874.7624		
5875.5576	0.05680000000029395	RippleTimeIntervals					5875.584		
5879.7816	0.056799999999384454	RippleTimeIntervals					5879.8048		
5880.0952	0.06959999999980937	RippleTimeIntervals					5880.1144		
5884.62	0.05199999999967986	RippleTimeIntervals					5884.628		
5889.2832	0.045600000000376895	RippleTimeIntervals					5889.3016		
5893.996	0.06400000000030559	RippleTimeIntervals					5894.008		
5896.7144	0.04160000000047148	RippleTimeIntervals					5896.7248		
5897.912	0.03679999999985739	RippleTimeIntervals					5897.9464		
5898.084	0.042400000000270666	RippleTimeIntervals					5898.092		
5898.7424	0.03279999999995198	RippleTimeIntervals					5898.7712		
5902.2296	0.03920000000016444	RippleTimeIntervals					5902.2632		
5904.94	0.06960000000071886	RippleTimeIntervals					5904.9648		
5907.94	0.05200000000058935	RippleTimeIntervals					5907.9648		
5911.3672	0.036800000000766886	RippleTimeIntervals					5911.3928		
5918.7352	0.02639999999973952	RippleTimeIntervals					5918.7448		
5919.1584	0.05599999999958527	RippleTimeIntervals					5919.1984		
5930.4584	0.046399999999266583	RippleTimeIntervals					5930.48		
5930.8736	0.03600000000005821	RippleTimeIntervals					5930.8744		
5931.508	0.07679999999982101	RippleTimeIntervals					5931.5536		
5932.9936	0.03679999999985739	RippleTimeIntervals					5932.9968		
5934.0784	0.040799999999762804	RippleTimeIntervals					5934.0928		
5937.2432	0.03999999999996362	RippleTimeIntervals					5937.2632		
5938.5672	0.09359999999924185	RippleTimeIntervals					5938.6352		
5940.1992	0.051199999999880674	RippleTimeIntervals					5940.2184		
5942.2928	0.040799999999762804	RippleTimeIntervals					5942.2984		
5943.5032	0.06639999999970314	RippleTimeIntervals					5943.5272		
5943.8952	0.03920000000016444	RippleTimeIntervals					5943.9		
5944.848	0.06959999999980937	RippleTimeIntervals					5944.8808		
5950.5952	0.052800000000388536	RippleTimeIntervals					5950.6192		
5951.288	0.06960000000071886	RippleTimeIntervals					5951.2944		
5958.0	1507.0	SleepStates							WAKEstate
5968.288	2334.7519666666676	epochs	Maze	uLED random stim	fCamk3_201111_094136	Linear maze			
5993.2824	0.04879999999957363	RippleTimeIntervals					5993.3		
5993.9432	0.042400000000270666	RippleTimeIntervals					5993.9608		
6000.3384	0.048800000000483124	RippleTimeIntervals					6000.3616		
6006.2264	0.04320000000006985	RippleTimeIntervals					6006.2384		
6008.5848	0.09120000000075379	RippleTimeIntervals					6008.648		
6010.3064	0.04879999999957363	RippleTimeIntervals					6010.3464		
6013.1416	0.061599999999998545	RippleTimeIntervals					6013.1664		
6023.5536	0.0999999999994543	RippleTimeIntervals					6023.652		
6034.6704	0.0272000000004482	RippleTimeIntervals					6034.6808		
6081.7312	0.01919999999972788	RippleTimeIntervals					6081.732		
6125.8968	0.09359999999924185	RippleTimeIntervals					6125.9808		
6126.1328	0.118399999999383	RippleTimeIntervals					6126.1432		
6212.4368	0.031199999999444117	RippleTimeIntervals					6212.44		
6412.1952	0.07439999999951397	RippleTimeIntervals					6412.244		
6478.276	0.042400000000270666	RippleTimeIntervals					6478.2784		
6502.3176	0.03359999999975116	RippleTimeIntervals					6502.3352		
6622.3952	0.03120000000035361	RippleTimeIntervals					6622.4144		
6632.6536	0.025599999999940337	RippleTimeIntervals					6632.6744		
6735.684	0.028000000000247383	RippleTimeIntervals					6735.6848		
6736.576	0.06880000000001019	RippleTimeIntervals					6736.5936		
6749.7608	0.08479999999963184	RippleTimeIntervals					6749.8312		
6827.9408	0.04719999999997526	RippleTimeIntervals					6827.9736		
6844.0312	0.044799999999668216	RippleTimeIntervals					6844.0616		
6845.1208	0.08560000000034051	RippleTimeIntervals					6845.1792		
6846.9528	0.05680000000029395	RippleTimeIntervals					6846.9904		
6847.4856	0.03840000000036525	RippleTimeIntervals					6847.5136		
6848.268	0.04719999999997526	RippleTimeIntervals					6848.2864		
6868.2008	0.05680000000029395	RippleTimeIntervals					6868.2408		
6984.3392	0.03839999999945576	RippleTimeIntervals					6984.3624		
7011.6304	0.024800000000141154	RippleTimeIntervals					7011.6376		
7015.0544	0.032000000000152795	RippleTimeIntervals					7015.0568		
7085.2336	0.059200000000600994	RippleTimeIntervals					7085.2664		
7088.4416	0.04640000000017608	RippleTimeIntervals					7088.4584		
7107.94	0.18320000000039727	RippleTimeIntervals					7108.0232		
7174.56	0.03839999999945576	RippleTimeIntervals					7174.5608		
7175.8144	0.03839999999945576	RippleTimeIntervals					7175.8256		
7188.7408	0.04160000000047148	RippleTimeIntervals					7188.7784		
7203.3552	0.035200000000259024	RippleTimeIntervals					7203.376		
7204.0536	0.025599999999940337	RippleTimeIntervals					7204.0688		
7213.0256	0.03920000000016444	RippleTimeIntervals					7213.0408		
7268.7232	0.027999999999337888	RippleTimeIntervals					7268.7464		
7293.712	0.020799999999326246	RippleTimeIntervals					7293.7224		
7318.96	0.12079999999969004	RippleTimeIntervals					7318.9704		
7328.9712	0.03840000000036525	RippleTimeIntervals					7328.9944		
7352.768	0.040799999999762804	RippleTimeIntervals					7352.7768		
7429.5096	0.06079999999928987	RippleTimeIntervals					7429.5536		
7464.8736	0.07040000000051805	RippleTimeIntervals					7464.9032		
7466.0	22.0	SleepStates							NREMstate
7466.8272	0.12400000000070577	RippleTimeIntervals					7466.8984		
7471.0672	0.23359999999956926	UpDownStatesTimeIntervals						UP	
7471.7368	0.12800000000061118	UpDownStatesTimeIntervals						UP	
7471.904	0.13519999999971333	UpDownStatesTimeIntervals						DOWN	
7472.816	0.06559999999990396	UpDownStatesTimeIntervals						DOWN	
7472.8816	0.1184000000002925	UpDownStatesTimeIntervals						UP	
7473.4032	0.10720000000037544	UpDownStatesTimeIntervals						DOWN	
7473.5104	0.1408000000001266	UpDownStatesTimeIntervals						UP	
7474.216	0.19839999999931024	UpDownStatesTimeIntervals						UP	
7475.2664	0.1551999999992404	UpDownStatesTimeIntervals						UP	
7475.428	0.20160000000032596	RippleTimeIntervals					7475.5032		
7476.1008	0.056799999999384454	UpDownStatesTimeIntervals						DOWN	
7476.1576	0.14400000000023283	UpDownStatesTimeIntervals						UP	
7476.8784	0.15520000000014988	UpDownStatesTimeIntervals						UP	
7477.8384	0.16000000000076398	UpDownStatesTimeIntervals						UP	
7482.1576	0.1000000000003638	UpDownStatesTimeIntervals						DOWN	
7482.7448	0.13999999999941792	UpDownStatesTimeIntervals						UP	
7483.3576	0.13760000000002037	UpDownStatesTimeIntervals						UP	
7483.9424	0.1864000000005035	RippleTimeIntervals					7484.0912		
7484.0224	0.15760000000045693	UpDownStatesTimeIntervals						UP	
7485.4632	0.24880000000030122	UpDownStatesTimeIntervals						UP	
7486.1584	0.05360000000018772	UpDownStatesTimeIntervals						DOWN	
7486.212	0.21919999999954598	UpDownStatesTimeIntervals						UP	
7489.0	1750.0	SleepStates							WAKEstate
7491.7032	0.09600000000045839	RippleTimeIntervals					7491.7712		
7493.8888	0.0408000000006723	RippleTimeIntervals					7493.908		
7647.5368	0.07840000000032887	RippleTimeIntervals					7647.5768		
7751.4376	0.04879999999957363	RippleTimeIntervals					7751.444		
7766.1224	0.04399999999986903	RippleTimeIntervals					7766.1488		
7780.964	0.047999999999774445	RippleTimeIntervals					7780.992		
7865.7328	0.021600000000034925	RippleTimeIntervals					7865.7424		
7873.9056	0.051199999999880674	RippleTimeIntervals					7873.928		
7902.1	0.04320000000006985	RippleTimeIntervals					7902.1192		
7908.1888	0.04640000000017608	RippleTimeIntervals					7908.2136		
7913.3712	0.03840000000036525	RippleTimeIntervals					7913.4032		
7918.7176	0.05519999999978609	RippleTimeIntervals					7918.7464		
7919.6368	0.047999999999774445	RippleTimeIntervals					7919.6528		
7921.8432	0.037599999999656575	RippleTimeIntervals					7921.8696		
8128.8696	0.03359999999975116	RippleTimeIntervals					8128.8936		
8188.9752	0.13119999999980791	RippleTimeIntervals					8189.0832		
8189.2312	0.10639999999966676	RippleTimeIntervals					8189.2416		
8194.1272	0.12399999999979627	RippleTimeIntervals					8194.2056		
8222.7384	0.10800000000017462	RippleTimeIntervals					8222.7848		
8288.1216	0.10399999999935972	RippleTimeIntervals					8288.1456		
8303.0392	0.06240000000070722	RippleTimeIntervals					8303.0664		
8303.04	2887.359966666665	epochs	PostStim	uLED random stim	fCamk3_201111_102053	Home cage			
8310.148	0.13520000000062282	RippleTimeIntervals					8310.2528		
8318.568	0.08960000000115542	RippleTimeIntervals					8318.6288		
8319.2568	0.03840000000127475	RippleTimeIntervals					8319.2592		
8335.0592	0.056000000000494765	RippleTimeIntervals					8335.0608		
8344.0016	0.1864000000005035	RippleTimeIntervals					8344.0848		
8352.7112	0.16240000000107102	RippleTimeIntervals					8352.8096		
8399.7152	0.08560000000034051	RippleTimeIntervals					8399.7304		
8412.496	0.04160000000047148	RippleTimeIntervals					8412.5176		
8431.2112	0.07840000000032887	RippleTimeIntervals					8431.2864		
8442.928	0.056000000000494765	RippleTimeIntervals					8442.9584		
8445.7488	0.053600000001097214	RippleTimeIntervals					8445.7496		
8449.8464	0.04719999999906577	RippleTimeIntervals					8449.8784		
8452.9728	0.0408000000006723	RippleTimeIntervals					8452.9984		
8456.688	0.07359999999971478	RippleTimeIntervals					8456.7296		
8463.9176	0.051199999999880674	RippleTimeIntervals					8463.9496		
8466.8008	0.0591999999996915	RippleTimeIntervals					8466.844		
8467.7472	0.0591999999996915	RippleTimeIntervals					8467.7832		
8484.4016	0.0680000000011205	RippleTimeIntervals					8484.4424		
8489.8208	0.06400000000030559	RippleTimeIntervals					8489.8368		
8493.696	0.04160000000047148	RippleTimeIntervals					8493.7192		
8496.7048	0.05040000000008149	RippleTimeIntervals					8496.7184		
8497.3776	0.037599999999656575	RippleTimeIntervals					8497.3864		
8500.2032	0.1000000000003638	RippleTimeIntervals					8500.2552		
8503.1136	0.04960000000028231	RippleTimeIntervals					8503.1408		
8506.2232	0.06799999999930151	RippleTimeIntervals					8506.2496		
8507.9136	0.040000000000873115	RippleTimeIntervals					8507.9176		
8514.552	0.07520000000113214	RippleTimeIntervals					8514.5968		
8516.0272	0.05040000000008149	RippleTimeIntervals					8516.032		
8519.78	0.06079999999928987	RippleTimeIntervals					8519.8096		
8524.496	0.0632000000005064	RippleTimeIntervals					8524.5296		
8524.6096	0.0408000000006723	RippleTimeIntervals					8524.6296		
8525.7304	0.04320000000006985	RippleTimeIntervals					8525.7488		
8534.384	0.044799999999668216	RippleTimeIntervals					8534.4088		
8544.1216	0.032799999999042484	RippleTimeIntervals					8544.1232		
8544.7616	0.053599999999278225	RippleTimeIntervals					8544.7832		
8545.2744	0.058399999999892316	RippleTimeIntervals					8545.3136		
8554.268	0.06799999999930151	RippleTimeIntervals					8554.3032		
8563.5384	0.05760000000009313	RippleTimeIntervals					8563.556		
8564.4496	0.05199999999967986	RippleTimeIntervals					8564.4872		
8569.5264	0.06319999999868742	RippleTimeIntervals					8569.5784		
8573.5712	0.03440000000045984	RippleTimeIntervals					8573.5976		
8585.2416	0.04960000000028231	RippleTimeIntervals					8585.272		
8585.4968	0.06559999999990396	RippleTimeIntervals					8585.5152		
8588.6784	0.08879999999953725	RippleTimeIntervals					8588.7432		
8588.7872	0.035199999998440035	RippleTimeIntervals					8588.8008		
8593.2992	0.04800000000068394	RippleTimeIntervals					8593.324		
8593.4096	0.03839999999945576	RippleTimeIntervals					8593.4184		
8598.72	0.08320000000094296	RippleTimeIntervals					8598.7768		
8600.228	0.07280000000173459	RippleTimeIntervals					8600.2472		
8600.4384	0.03840000000127475	RippleTimeIntervals					8600.4464		
8603.4352	0.047200000000884756	RippleTimeIntervals					8603.4568		
8605.2584	0.06879999999910069	RippleTimeIntervals					8605.3104		
8605.9016	0.10159999999996217	RippleTimeIntervals					8605.98		
8609.616	0.05760000000009313	RippleTimeIntervals					8609.656		
8609.88	0.04560000000128639	RippleTimeIntervals					8609.9064		
8614.1768	0.07360000000153377	RippleTimeIntervals					8614.2304		
8614.5896	0.0864000000001397	RippleTimeIntervals					8614.6048		
8619.8216	0.06160000000090804	RippleTimeIntervals					8619.8328		
8620.2416	0.05680000000029395	RippleTimeIntervals					8620.264		
8622.2256	0.05999999999949068	RippleTimeIntervals					8622.2512		
8625.38	0.06559999999990396	RippleTimeIntervals					8625.412		
8628.2976	0.046399999999266583	RippleTimeIntervals					8628.3208		
8629.2672	0.0455999999994674	RippleTimeIntervals					8629.2856		
8630.7568	0.04640000000108557	RippleTimeIntervals					8630.7624		
8631.2328	0.06639999999970314	RippleTimeIntervals					8631.2712		
8631.3992	0.047200000000884756	RippleTimeIntervals					8631.4072		
8637.128	0.048799999998664134	RippleTimeIntervals					8637.1592		
8637.3128	0.0408000000006723	RippleTimeIntervals					8637.332		
8640.0536	0.047200000000884756	RippleTimeIntervals					8640.0792		
8640.308	0.04159999999865249	RippleTimeIntervals					8640.3304		
8644.3456	0.07999999999992724	RippleTimeIntervals					8644.3768		
8645.4576	0.044799999999668216	RippleTimeIntervals					8645.4888		
8647.2344	0.04320000000006985	RippleTimeIntervals					8647.2432		
8647.4816	0.05200000000149885	RippleTimeIntervals					8647.5096		
8648.6784	0.039999999999054126	RippleTimeIntervals					8648.6888		
8649.6704	0.04799999999886495	RippleTimeIntervals					8649.7008		
8652.1888	0.035200000000259024	RippleTimeIntervals					8652.2112		
8661.5616	0.03679999999985739	RippleTimeIntervals					8661.5624		
8661.6696	0.058399999999892316	RippleTimeIntervals					8661.6888		
8662.2128	0.04960000000028231	RippleTimeIntervals					8662.2248		
8667.976	0.06559999999990396	RippleTimeIntervals					8668.0072		
8668.6408	0.04160000000047148	RippleTimeIntervals					8668.6592		
8673.5392	0.04800000000068394	RippleTimeIntervals					8673.5528		
8674.7616	0.07439999999951397	RippleTimeIntervals					8674.8008		
8676.676	0.0408000000006723	RippleTimeIntervals					8676.7088		
8678.6368	0.0455999999994674	RippleTimeIntervals					8678.6448		
8680.6376	0.06960000000071886	RippleTimeIntervals					8680.6776		
8681.9304	0.03360000000066066	RippleTimeIntervals					8681.9352		
8683.9392	0.042399999998451676	RippleTimeIntervals					8683.968		
8710.148	0.06640000000152213	RippleTimeIntervals					8710.1888		
8717.3728	0.08800000000155705	RippleTimeIntervals					8717.3832		
8816.8328	0.05279999999947904	RippleTimeIntervals					8816.8728		
8834.06	0.04800000000068394	RippleTimeIntervals					8834.0856		
8836.1144	0.04079999999885331	RippleTimeIntervals					8836.1344		
8838.972	0.04800000000068394	RippleTimeIntervals					8838.976		
8846.4216	0.044799999999668216	RippleTimeIntervals					8846.4376		
8846.5872	0.07120000000031723	RippleTimeIntervals					8846.6328		
8863.8768	0.044799999999668216	RippleTimeIntervals					8863.9152		
8873.1032	0.06639999999970314	RippleTimeIntervals					8873.1688		
8889.7	0.03919999999925494	RippleTimeIntervals					8889.7216		
8889.8128	0.05680000000029395	RippleTimeIntervals					8889.832		
8900.004	0.06319999999868742	RippleTimeIntervals					8900.036		
8904.4384	0.04400000000168802	RippleTimeIntervals					8904.4696		
8909.6512	0.03360000000066066	RippleTimeIntervals					8909.652		
8910.5824	0.06880000000091968	RippleTimeIntervals					8910.6		
8921.6008	0.05439999999907741	RippleTimeIntervals					8921.6288		
8925.5568	0.08159999999952561	RippleTimeIntervals					8925.6208		
8928.6904	0.04960000000028231	RippleTimeIntervals					8928.7264		
8939.4544	0.04960000000028231	RippleTimeIntervals					8939.4736		
8940.5656	0.0455999999994674	RippleTimeIntervals					8940.5848		
8941.828	0.05520000000069558	RippleTimeIntervals					8941.8496		
8944.9	0.06719999999950232	RippleTimeIntervals					8944.9352		
8947.4864	0.0591999999996915	RippleTimeIntervals					8947.5296		
8947.9224	0.06240000000070722	RippleTimeIntervals					8947.9592		
8949.1648	0.0455999999994674	RippleTimeIntervals					8949.1792		
8952.9904	0.05760000000009313	RippleTimeIntervals					8953.0272		
8957.1984	0.04640000000108557	RippleTimeIntervals					8957.2256		
8965.1176	0.0408000000006723	RippleTimeIntervals					8965.1232		
8966.2936	0.053599999999278225	RippleTimeIntervals					8966.312		
8968.5032	0.03680000000167638	RippleTimeIntervals					8968.5312		
8969.7936	0.037599999999656575	RippleTimeIntervals					8969.8272		
8976.7192	0.048800000000483124	RippleTimeIntervals					8976.7552		
8977.428	0.04399999999986903	RippleTimeIntervals					8977.4608		
8981.0152	0.058399999999892316	RippleTimeIntervals					8981.0432		
8982.0368	0.051199999999880674	RippleTimeIntervals					8982.0624		
8986.34	0.04960000000028231	RippleTimeIntervals					8986.3576		
8987.3624	0.053599999999278225	RippleTimeIntervals					8987.3832		
8990.4184	0.037599999999656575	RippleTimeIntervals					8990.4248		
8993.808	0.046399999999266583	RippleTimeIntervals					8993.8184		
8994.1392	0.06559999999990396	RippleTimeIntervals					8994.1704		
8995.28	0.05519999999887659	RippleTimeIntervals					8995.3168		
8995.5168	0.04160000000047148	RippleTimeIntervals					8995.5424		
8995.7624	0.02959999999984575	RippleTimeIntervals					8995.7816		
9001.0352	0.07200000000011642	RippleTimeIntervals					9001.0512		
9010.128	0.03359999999884167	RippleTimeIntervals					9010.1328		
9010.3072	0.03840000000127475	RippleTimeIntervals					9010.3112		
9010.6928	0.039999999999054126	RippleTimeIntervals					9010.7104		
9013.6872	0.03919999999925494	RippleTimeIntervals					9013.6984		
9017.3984	0.0319999999992433	RippleTimeIntervals					9017.428		
9023.8384	0.0591999999996915	RippleTimeIntervals					9023.864		
9036.6744	0.0591999999996915	RippleTimeIntervals					9036.6848		
9037.5136	0.058399999999892316	RippleTimeIntervals					9037.5464		
9039.3168	0.04079999999885331	RippleTimeIntervals					9039.332		
9040.5128	0.051199999999880674	RippleTimeIntervals					9040.5408		
9043.5824	0.04560000000128639	RippleTimeIntervals					9043.596		
9044.8584	0.06560000000172295	RippleTimeIntervals					9044.904		
9047.2128	0.058399999999892316	RippleTimeIntervals					9047.2648		
9059.0832	0.044800000001487206	RippleTimeIntervals					9059.0896		
9059.2312	0.07999999999992724	RippleTimeIntervals					9059.2672		
9059.7776	0.04560000000128639	RippleTimeIntervals					9059.7896		
9060.856	0.060800000001108856	RippleTimeIntervals					9060.8704		
9066.8232	0.05199999999967986	RippleTimeIntervals					9066.8416		
9067.0632	0.05279999999947904	RippleTimeIntervals					9067.0888		
9067.4144	0.0591999999996915	RippleTimeIntervals					9067.4624		
9069.5352	0.044799999999668216	RippleTimeIntervals					9069.5464		
9096.4136	0.05520000000069558	RippleTimeIntervals					9096.4408		
9097.8512	0.042400000000270666	RippleTimeIntervals					9097.8592		
9138.9904	0.023999999999432475	RippleTimeIntervals					9139.0008		
9149.7336	0.020000000000436557	RippleTimeIntervals					9149.736		
9163.8896	0.07920000000012806	RippleTimeIntervals					9163.9624		
9166.7712	0.05280000000129803	RippleTimeIntervals					9166.7768		
9175.5424	0.03679999999985739	RippleTimeIntervals					9175.5488		
9179.9488	0.06639999999970314	RippleTimeIntervals					9179.9912		
9180.9224	0.06960000000071886	RippleTimeIntervals					9180.9416		
9183.1792	0.07599999999911233	RippleTimeIntervals					9183.2288		
9183.4912	0.0632000000005064	RippleTimeIntervals					9183.4984		
9183.8328	0.058399999999892316	RippleTimeIntervals					9183.8536		
9192.3816	0.05439999999907741	RippleTimeIntervals					9192.3976		
9193.12	0.04079999999885331	RippleTimeIntervals					9193.1488		
9194.172	0.05439999999907741	RippleTimeIntervals					9194.1912		
9198.9496	0.03919999999925494	RippleTimeIntervals					9198.9616		
9212.3416	0.0544000000008964	RippleTimeIntervals					9212.364		
9212.5656	0.05680000000029395	RippleTimeIntervals					9212.5832		
9236.9864	0.13760000000002037	RippleTimeIntervals					9236.9968		
9238.6432	0.136000000000422	RippleTimeIntervals					9238.6536		
9240.0	12.0	SleepStates							NREMstate
9253.0	27.0	SleepStates							WAKEstate
9259.796	0.06959999999889988	RippleTimeIntervals					9259.8568		
9265.9728	0.0680000000011205	RippleTimeIntervals					9266.0112		
9272.5264	0.03600000000005821	RippleTimeIntervals					9272.5296		
9281.0	10.0	SleepStates							NREMstate
9284.3216	0.09680000000116706	RippleTimeIntervals					9284.3792		
9286.5696	0.0727999999999156	RippleTimeIntervals					9286.5752		
9290.9664	0.053600000001097214	RippleTimeIntervals					9290.9944		
9292.0	15.0	SleepStates							WAKEstate
9308.0	8.0	SleepStates							NREMstate
9309.1424	0.04079999999885331	RippleTimeIntervals					9309.164		
9314.66	0.10959999999977299	RippleTimeIntervals					9314.68		
9317.0	511.0	SleepStates							WAKEstate
9344.968	0.08959999999933643	RippleTimeIntervals					9345.0528		
9406.4536	0.05999999999949068	RippleTimeIntervals					9406.4864		
9406.7856	0.03360000000066066	RippleTimeIntervals					9406.8064		
9408.1896	0.053600000001097214	RippleTimeIntervals					9408.1904		
9412.9832	0.04079999999885331	RippleTimeIntervals					9413.008		
9413.5976	0.05200000000149885	RippleTimeIntervals					9413.6136		
9414.2112	0.0632000000005064	RippleTimeIntervals					9414.2288		
9415.1984	0.03600000000005821	RippleTimeIntervals					9415.22		
9417.196	0.0864000000001397	RippleTimeIntervals					9417.252		
9433.4752	0.05279999999947904	RippleTimeIntervals					9433.5096		
9433.82	0.04960000000028231	RippleTimeIntervals					9433.8296		
9438.5752	0.053600000001097214	RippleTimeIntervals					9438.6		
9441.1528	0.05520000000069558	RippleTimeIntervals					9441.1608		
9443.1424	0.051199999999880674	RippleTimeIntervals					9443.1768		
9443.2432	0.07199999999829743	RippleTimeIntervals					9443.2704		
9447.6792	0.03439999999864085	RippleTimeIntervals					9447.6824		
9448.7976	0.046399999999266583	RippleTimeIntervals					9448.8056		
9449.3288	0.06559999999990396	RippleTimeIntervals					9449.3464		
9451.3352	0.04399999999986903	RippleTimeIntervals					9451.3448		
9452.6256	0.044800000001487206	RippleTimeIntervals					9452.632		
9454.0032	0.05760000000009313	RippleTimeIntervals					9454.024		
9475.2344	0.13119999999980791	RippleTimeIntervals					9475.2928		
9497.1688	0.15120000000024447	RippleTimeIntervals					9497.1728		
9497.1688	0.15120000000024447	RippleTimeIntervals					9497.1728		
9497.4408	0.0911999999989348	RippleTimeIntervals					9497.4984		
9498.0048	0.058399999999892316	RippleTimeIntervals					9498.0328		
9499.036	0.08719999999993888	RippleTimeIntervals					9499.0568		
9503.3184	0.0455999999994674	RippleTimeIntervals					9503.3584		
9519.7272	0.12800000000061118	RippleTimeIntervals					9519.816		
9543.0368	0.04399999999986903	RippleTimeIntervals					9543.0464		
9543.624	0.0632000000005064	RippleTimeIntervals					9543.6576		
9544.8184	0.0455999999994674	RippleTimeIntervals					9544.8472		
9545.1648	0.06480000000010477	RippleTimeIntervals					9545.18		
9546.0544	0.05999999999949068	RippleTimeIntervals					9546.0736		
9567.8424	0.05520000000069558	RippleTimeIntervals					9567.8592		
9580.5344	0.07359999999971478	RippleTimeIntervals					9580.5912		
9580.8032	0.04799999999886495	RippleTimeIntervals					9580.8312		
9581.9656	0.07600000000093132	RippleTimeIntervals					9582.0176		
9582.1376	0.048800000000483124	RippleTimeIntervals					9582.1632		
9585.5624	0.05999999999949068	RippleTimeIntervals					9585.5968		
9588.0672	0.07120000000031723	RippleTimeIntervals					9588.0888		
9598.2392	0.047200000000884756	RippleTimeIntervals					9598.2576		
9600.88	0.053600000001097214	RippleTimeIntervals					9600.916		
9602.3688	0.03440000000045984	RippleTimeIntervals					9602.372		
9608.204	0.05040000000008149	RippleTimeIntervals					9608.24		
9608.4432	0.09840000000076543	RippleTimeIntervals					9608.5184		
9614.6216	0.0455999999994674	RippleTimeIntervals					9614.6488		
9622.5496	0.07200000000011642	RippleTimeIntervals					9622.5816		
9623.5336	0.04399999999986903	RippleTimeIntervals					9623.5352		
9644.1504	0.03919999999925494	RippleTimeIntervals					9644.1552		
9647.0128	0.035200000000259024	RippleTimeIntervals					9647.0416		
9648.0928	0.051199999999880674	RippleTimeIntervals					9648.1272		
9649.896	0.03839999999945576	RippleTimeIntervals					9649.9104		
9659.168	0.06160000000090804	RippleTimeIntervals					9659.1992		
9663.908	0.0272000000004482	RippleTimeIntervals					9663.9312		
9671.588	0.042400000000270666	RippleTimeIntervals					9671.6		
9680.432	0.048799999998664134	RippleTimeIntervals					9680.4512		
9686.2808	0.04320000000006985	RippleTimeIntervals					9686.3016		
9689.8768	0.030399999999644933	RippleTimeIntervals					9689.9		
9692.8776	0.056000000000494765	RippleTimeIntervals					9692.9192		
9694.6632	0.05199999999967986	RippleTimeIntervals					9694.6864		
9695.9992	0.04320000000006985	RippleTimeIntervals					9696.0384		
9696.2576	0.07679999999891152	RippleTimeIntervals					9696.2944		
9701.068	0.05280000000129803	RippleTimeIntervals					9701.1024		
9702.2896	0.06400000000030559	RippleTimeIntervals					9702.3352		
9714.1664	0.05199999999967986	RippleTimeIntervals					9714.2024		
9720.416	0.05280000000129803	RippleTimeIntervals					9720.4456		
9724.1552	0.0408000000006723	RippleTimeIntervals					9724.1824		
9727.5216	0.05279999999947904	RippleTimeIntervals					9727.5584		
9730.0784	0.04799999999886495	RippleTimeIntervals					9730.0936		
9731.2144	0.07039999999869906	RippleTimeIntervals					9731.2528		
9735.976	0.042400000000270666	RippleTimeIntervals					9735.9992		
9743.8904	0.05439999999907741	RippleTimeIntervals					9743.9248		
9747.876	0.048800000000483124	RippleTimeIntervals					9747.9		
9749.7328	0.06719999999950232	RippleTimeIntervals					9749.764		
9752.6176	0.06639999999970314	RippleTimeIntervals					9752.6496		
9752.8712	0.042400000000270666	RippleTimeIntervals					9752.8776		
9754.5968	0.03440000000045984	RippleTimeIntervals					9754.624		
9761.9464	0.0911999999989348	RippleTimeIntervals					9761.9856		
9775.0856	0.04320000000006985	RippleTimeIntervals					9775.0952		
9778.4832	0.042400000000270666	RippleTimeIntervals					9778.516		
9778.6064	0.09039999999913562	RippleTimeIntervals					9778.6272		
9783.0352	0.06959999999889988	RippleTimeIntervals					9783.0816		
9796.7072	0.05199999999967986	RippleTimeIntervals					9796.7424		
9799.8104	0.0455999999994674	RippleTimeIntervals					9799.82		
9825.5256	0.044799999999668216	RippleTimeIntervals					9825.5512		
9826.936	0.06639999999970314	RippleTimeIntervals					9826.9464		
9827.5048	0.04799999999886495	RippleTimeIntervals					9827.5256		
9828.8736	0.07199999999829743	RippleTimeIntervals					9828.9192		
9829.0	20.0	SleepStates							NREMstate
9830.372	0.05920000000151049	RippleTimeIntervals					9830.404		
